Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,ID,Duration_ms,Genre,genre
0.561,0.978,4,-5.338,0,0.0385,0.00315,0.0674,0.362,0.91,130.005,0vQH9eUa3hU2RH7ddp1cYi,235125,swedishsynthpop,pop
0.683,0.775,11,-4.825,1,0.0578,0.0358,1.06e-5,0.293,0.733,100.021,1quQGugRRP3zIvZbcDUgjR,206189,finnishhiphop,hiphop
0.511,0.856,2,-3.763,1,0.0505,6.03e-5,0.02,0.324,0.62,154.904,3WKz5JDH0St3Smips7NlOM,187467,rocktico,rock
0.788,0.662,9,-8.508,0,0.0486,0.116,0,0.0734,0.834,109.993,0qnvhX7qFWUPFXLW8bkGpI,198661,arabichiphop,hiphop
0.334,0.896,2,-7.368,1,0.0417,7.43e-4,0,0.268,0.496,118.28,7xjHy5BTZy1JQGBq6eeqT0,156907,mexicanpoppunk,pop
0.169,0.0378,0,-24.96,0,0.0416,0.987,0.0524,0.175,0.0311,126.634,0cSi86kcWDT2Z2yKdx9nlU,333600,neoclassical,classical
0.604,0.73,6,-8.671,0,0.0249,0.00354,0.0576,0.378,0.708,126.019,0MSF5Bo8bHgDZa0zlVEKS6,255373,belgianpop,pop
0.51,0.582,11,-7.233,0,0.0859,0.0134,0.582,0.137,0.571,88.954,6JHDRrzlXblouiPtq8gU3S,418933,jazzelectricbass,jazz
0.262,0.745,11,-5.917,1,0.0666,0.0103,0.00347,0.117,0.132,142.835,0yozeL7FDKn4Jvk6tAUZbK,249960,slovakrock,rock
0.649,0.61,9,-6.865,1,0.0278,0.294,0,0.111,0.471,120.081,6j53ouCGhRKwWIooRmJMnp,280747,ostrock,rock
0.768,0.789,5,-7.924,1,0.0331,0.0469,5.43e-6,0.0726,0.821,129.992,4tm8KmXfTiHtAKHrhChHQ7,221707,rockcatala,rock
0.362,0.559,2,-8.327,1,0.0341,0.0151,0.0111,0.113,0.621,139.624,6Ei38bMFn5omEj6RzB4ECn,239800,indonesianpoppunk,pop
0.744,0.658,4,-9.332,0,0.0311,0.131,8.59e-5,0.086,0.797,118.561,5KcDNRzGzlKb7xMidSPPXs,271693,ostrock,rock
0.572,0.122,2,-13.288,1,0.0749,0.728,0.0926,0.121,0.495,138.064,5E9NpIaoDwMkk413Vv3LTp,148259,classicalpercussion,classical
0.476,0.372,5,-11.936,1,0.0415,0.874,2.06e-6,0.101,0.278,99.958,2cmvEeYY8YPEMOjqwM32ba,230909,contemporaryjazz,jazz
0.501,0.92,6,-5.03,0,0.0428,8.05e-6,0.121,0.364,0.148,120.845,4qxtrnO2qSOGa4sz8JEuzO,286733,dreampop,pop
0.73,0.934,4,-3.995,1,0.078,0.168,2.56e-5,0.142,0.758,122.018,6IIOcnq93QAaKeRX1cs16v,153310,deepdancepop,pop
0.574,0.733,2,-3.991,0,0.044,0.136,0,0.0924,0.346,99.841,3FG9NlchRTD0TpLEiwvjOx,183300,deepdancepop,pop
0.632,0.857,7,-5.005,1,0.0903,0.0295,5.72e-5,0.223,0.521,155.984,3kxkcfUf9cCyH0hwi8PHTE,228093,lapop,pop
0.546,0.728,5,-5.083,1,0.0533,0.0242,1.82e-5,0.343,0.631,86.871,7gAbt0XM7Rjhl0lXtwkf6i,240172,etherpop,pop
0.507,0.702,2,-8.232,1,0.0564,0.0128,0.00236,0.0646,0.934,166.818,1As3jWzR07qRAu2mUIcw3i,178053,canadianpop,pop
0.466,0.473,7,-9.233,1,0.03,0.0551,0.787,0.145,0.117,135.659,0dCC19wOJWLPcldkFY5RlI,303253,jazzfusion,jazz
0.709,0.939,1,-3.532,0,0.309,0.213,0,0.877,0.877,91.97,7qSnHX24rFfnNqxRLT8Gr0,224920,italianundergroundhiphop,hiphop
0.289,0.24,0,-14.272,1,0.0352,0.824,0,0.116,0.228,175.486,0AsFxc8fvunMSb6EZKuYs2,241113,icelandicrock,rock
0.692,0.595,7,-8.918,0,0.269,0.454,0,0.104,0.672,187.059,5hFiLax3L3gYV5MvW7DJMH,280000,deepbrazilianpop,pop
0.52,0.499,0,-5.932,1,0.0309,0.56,4.15e-4,0.563,0.581,120.391,5tjcihllHWHxtkbCALfKL5,181080,canadianrock,rock
0.524,0.976,11,-2.441,0,0.0712,9.81e-5,2.75e-4,0.0882,0.81,133.26,7rD0r1ee8i5J9XMKdLLa2R,174994,germanpost-rock,rock
0.345,0.029,3,-19.126,1,0.0392,0.983,1.64e-6,0.0807,0.192,177.628,0cqextgABzOV0IEEsl7inV,167200,pianoblues,blues
0.368,0.736,7,-7.225,1,0.0313,2.57e-4,0.769,0.0969,0.658,161.24,5328A17BlIjJUTFfXiz8nR,203311,thaipop,pop
0.31,0.218,2,-13.561,1,0.0338,0.872,0.204,0.0642,0.101,172.009,66VjVonFDgYk1yvEmii2ox,287177,channelpop,pop
0.667,0.674,4,-11.449,1,0.0389,0.245,1.41e-5,0.105,0.866,117.322,2GlTKEvuO73GzvWyCHZvez,145667,pianoblues,blues
0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,5mMjkxGijQB4JZallYrkOW,193213,austrianhiphop,hiphop
0.677,0.446,10,-8.096,1,0.025,0.315,0,0.212,0.44,96.947,4wXLHJf9b22cxFvgSw5Ijf,185640,country,country
0.836,0.5,0,-14.837,0,0.0326,0.284,0.7,0.107,0.803,126.018,3xdvWBVZH9tZS1CrdKbJZX,306907,smoothjazz,jazz
0.644,0.645,0,-5.437,0,0.0557,0.423,0.00512,0.116,0.459,77.998,5Ti3fqGTfjUsSdylFNy0Ng,203446,hippop,pop
0.453,0.888,2,-4.897,0,0.0507,7.11e-4,0,0.33,0.275,92.065,27O9FuS1UIm6ZyLplgLQAH,209627,deeppoppunk,pop
0.778,0.53,1,-6.874,1,0.0448,0.293,0,0.0802,0.559,89.989,6mq5FS7gBiDQcwZlTDn0tJ,274733,jazzfusion,jazz
0.818,0.711,4,-5.816,0,0.285,0.0149,0,0.352,0.496,84.03,0tLOX3QEuQJtz4FMLxHh10,297973,hiphop,hiphop
0.351,0.128,3,-18.048,1,0.0412,0.984,0.877,0.113,0.319,133.903,76iclHoqoX5pHlxaRG8JIb,432147,classicaltrumpet,classical
0.635,0.756,2,-9.15,0,0.043,0.581,9.45e-6,0.11,0.821,85.15,1LOXf7e0hCfqn6Ms79wkrM,199761,swedishindiepop,pop
0.588,0.422,4,-9.141,0,0.0426,0.718,3.58e-6,0.115,0.532,139.205,0zZbsHhjpBKaTBRxcMttha,230266,greenlandicpop,pop
0.582,0.793,7,-6.524,1,0.0269,0.0637,0.0234,0.32,0.848,139.951,4HAZErNdvNmdsATw1hh4ln,250427,swedishindiepop,pop
0.487,0.303,7,-9.678,1,0.0298,0.48,2.97e-5,0.289,0.478,82.679,6MMvBZKsmzHlxlmTlwQI6G,211760,regionalmexicanpop,pop
0.469,0.426,9,-8.224,0,0.0238,0.0875,0,0.243,0.303,90.973,1veg6mSKzCg1TFD1vwpUij,233024,gothicrock,rock
0.802,0.523,9,-8.151,1,0.0397,0.4,0.0149,0.164,0.594,108.429,3fvEx3bawvEub8xrRFlR9K,257640,pianoblues,blues
0.61,0.901,11,-4.495,1,0.0376,0.00467,0,0.0323,0.704,97.472,3ROz0RfFSwcmBA5Q6VGpzW,190373,undergroundpowerpop,pop
0.448,0.332,11,-11.762,0,0.0362,0.929,0.941,0.137,0.59,81.562,7upS7x0ywH5blOkOKBryty,335800,jazzfusion,jazz
0.639,0.859,1,-3.923,1,0.0554,0.18,4.99e-4,0.0798,0.523,115.97,5iPVel3yjTBRAfow3FcjXu,270104,britishindierock,rock
0.545,0.978,10,-4.937,1,0.0364,0.0167,1.53e-5,0.0787,0.871,133.016,75dqA2rQHnUtP7XjvkmKh2,214600,rocknacional,rock
0.549,0.504,5,-9.587,0,0.149,0.75,4.88e-6,0.108,0.2,107.287,2jmdmKcF4iSW6toQk1BTB5,127973,italianundergroundhiphop,hiphop
0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,2IRZnDFmlqMuOrYOLnZZyc,180522,hiphop,hiphop
0.397,0.895,4,-6.681,0,0.167,0.0314,0.0333,0.325,0.511,127.732,2UQLLdosLGV1Pzq8KxVrBJ,282827,jazzfusion,jazz
0.605,0.878,1,-5.552,1,0.0531,0.122,0.00458,0.185,0.469,105.223,7kw6I4KxZs2MlKv6Ntw4rP,284507,australianpop,pop
0.63,0.582,7,-9.865,0,0.285,0.0161,7.27e-5,0.179,0.219,139.584,5Z9Ui7vY0zfXlcHEOECN4r,173127,norwegianhiphop,hiphop
0.462,0.48,0,-10.344,0,0.247,0.844,4.04e-6,0.0997,0.453,76.581,1oAUOyRNzhOYRXWxwlhsvL,249221,italianundergroundhiphop,hiphop
0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-6,0.115,0.213,166.159,1Fid2jjqsHViMX6xNH70hE,229173,deepindierock,rock
0.805,0.595,1,-7.732,0,0.257,0.241,0,0.0473,0.79,111.003,1zKZi4LSGw1qUR03f06Eja,208493,experimentalhiphop,hiphop
0.615,0.836,5,-6.331,1,0.139,0.00771,1.52e-5,0.187,0.375,86.037,6RnIjrLkEwgPfICWtbZwds,275053,italianundergroundhiphop,hiphop
0.59,0.818,4,-6.981,0,0.0427,0.00722,4.46e-6,0.329,0.864,135.022,672LGzxSfgUV01ABvlqBLM,315560,swedishhardrock,rock
0.405,0.926,0,-3.088,1,0.041,2.76e-4,2.46e-4,0.183,0.547,167.892,0iKWEf00NL1w2BnoWFxmxq,168909,garagerock,rock
0.441,0.684,9,-4.297,0,0.0398,0.305,3.2e-5,0.13,0.245,75.444,5TKZ9idH7g9jGzBCFqpEeB,246507,ukpop,pop
0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,2WfaOiMkCvy7F5fcp2zZ8L,225280,italianindiepop,pop
0.415,0.487,10,-8.955,0,0.0272,0.783,0.63,0.177,0.297,136.036,5aClwJkuL5ymEFHg2fm5Sj,412000,estonianjazz,jazz
0.574,0.667,5,-5.425,1,0.0301,0.206,0.352,0.0852,0.546,88.299,1gGY6qfslDtJ4OoWQGKtkE,226187,modernblues,blues
0.679,0.818,11,-9.462,1,0.314,0.323,2e-5,0.249,0.671,102.445,7FjQhGrJ3cVxleQTIORvjE,180076,venezuelanhiphop,hiphop
0.877,0.483,1,-12.993,1,0.195,0.00386,0.0155,0.102,0.283,128.005,5tcg19f0gjO3bMhWVvB85V,386800,mandepop,pop
0.845,0.94,5,-1.651,1,0.0822,0.364,3.81e-6,0.177,0.746,110.03,47f7QTceKBMwgdv4n1gBxc,185147,swedishindiepop,pop
0.687,0.652,11,-5.606,0,0.258,0.117,0,0.321,0.86,91.057,5Zvb9lUE6TYIOhR4VwiySl,248903,italianundergroundhiphop,hiphop
0.483,0.957,9,-6.434,0,0.11,0.0324,0.00101,0.343,0.472,141.431,2CAxNWQXmb1z2pxOvKLVev,150320,undergroundpowerpop,pop
0.544,0.729,7,-4.597,1,0.0298,0.0662,7.47e-6,0.104,0.335,156.049,0KCLvp7viHNA3UsJyV0O6W,269525,country,country
0.519,0.544,5,-3.845,1,0.0318,0.578,0,0.219,0.556,126.907,7F7bKnzj1HlomxuoLcQn82,219120,albertacountry,country
0.359,0.869,4,-2.854,0,0.0428,0.503,0.0851,0.31,0.483,172.063,5ygiS6x4tvU08mi8TuR8xA,205689,modernblues,blues
0.569,0.526,6,-6.67,0,0.359,0.506,0,0.0708,0.474,124.969,0BOm90PDLRJpTSqqd6z52E,205467,lapop,pop
0.344,0.731,10,-10.088,1,0.0738,0.108,0.839,0.124,0.281,63.038,6ixhxotGPOhCMLrbR6Ck1E,321680,post-rocklatinoamericano,rock
0.547,0.693,0,-8.786,1,0.0353,9.24e-5,5.46e-5,0.113,0.583,119.567,1t2Hq2WIBcZINOEnK6mdJG,239227,grungepop,pop
0.769,0.121,7,-19.91,1,0.0426,0.994,0.552,0.0874,0.532,70.426,2oggsvNGCjdEWiJXnjpQ8n,184427,pianoblues,blues
0.778,0.83,10,-7.093,0,0.072,0.466,0.357,0.111,0.888,95.887,4Ua2SU25r2XCnT8CpmYAyM,407160,southafricanjazz,jazz
0.506,0.903,2,-8.898,1,0.0455,0.00169,0,0.336,0.781,117.229,1MPEPvmX18S9MK4RlMKIst,120360,classicgaragerock,rock
0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135,1HZ3cUZUw5htSFmah1V8Ko,306040,grungepop,pop
0.629,0.38,5,-8.674,1,0.0674,0.389,3.98e-6,0.168,0.762,59.231,71g8pJ6h5xzzYUVweUtVVR,191133,mandepop,pop
0.512,0.814,10,-5.467,1,0.0327,0.0042,0,0.0991,0.273,97.997,5C64H6dEsQ15bS9gp0D3Xr,279787,christianpop,pop
0.794,0.825,0,-4.778,1,0.206,0.0823,0,0.16,0.498,153.968,4FgvM8NbwjGRlyEvp7ZXxU,222013,albanianhiphop,hiphop
0.817,0.465,5,-12.026,0,0.0513,0.299,0.456,0.109,0.494,115.018,5KwnE3QbZG5jgGUH4bpu9Z,338161,etherpop,pop
0.929,0.7,2,-6.925,1,0.0372,0.206,0.011,0.329,0.962,123.36,1kBxKm0KGfvTcS4z4EHlbT,239999,belgianindierock,rock
0.869,0.598,1,-5.182,0,0.0939,0.324,0,0.128,0.226,149.875,1UpyrGD5ffNgMu4Q3RLjeP,199200,albanianhiphop,hiphop
0.938,0.708,7,-5.518,1,0.221,0.064,0.12,0.0685,0.425,125.944,2thqQplnvfUtYljqD2Acya,260952,mandepop,pop
0.878,0.52,1,-7.38,1,0.0768,0.0501,2.01e-4,0.158,0.185,125.033,6C7lKP4xsNXeykhVo4oQcx,211435,venezuelanhiphop,hiphop
0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,1erDNx55IWAE9OYuBTRYgc,260773,lapop,pop
0.4,0.82,11,-12.281,1,0.0466,2.95e-4,0.79,0.236,0.135,128.894,3HfEgAaf0koxBpBB8NvGda,251933,dreampop,pop
0.2,0.785,7,-6.666,1,0.0513,0.00565,0.56,0.0956,0.525,90.565,6BoSQH4llXZ39c2VV1LCUu,314600,canadianrock,rock
0.478,0.361,7,-7.648,1,0.0301,0.855,0,0.0984,0.452,153.977,4S5ufWjaB3KXOibaV1ZEkk,200640,christianpop,pop
0.748,0.99,1,-4.784,1,0.0468,0.0144,0.622,0.181,0.757,125.012,1RZrwASQmcjtG0rPo5uf1E,307600,belgianpop,pop
0.885,0.365,6,-14.107,1,0.263,0.00112,0,0.264,0.637,100.048,4U5ovGD4My7MOISvUEtYaf,135013,portlandhiphop,hiphop
0.673,0.817,11,-5.318,0,0.0417,0.0707,0.0018,0.083,0.502,124.043,0gseT0WDmRTXqpqsfP8ygZ,195890,swedishindiepop,pop
0.684,0.818,4,-4.477,0,0.128,0.0469,3.39e-6,0.119,0.336,123.938,1mC2UjWt25Oixtqu7C6suL,210968,v-pop,pop
0.635,0.405,11,-10.251,0,0.048,0.871,8.22e-6,0.0784,0.582,98.378,0mOoOo2VyXawuISOdqA8eG,144533,frenchfolkpop,pop
0.743,0.51,2,-5.735,1,0.0422,0.0357,0,0.113,0.934,129.662,43vvvkSz6tgNCjRjZzVkcN,235311,canadianpop,pop
0.568,0.84,1,-6.025,1,0.0275,0.0605,1.65e-4,0.119,0.65,128.024,6BEhwUFy3hJM392X0ssdzM,230427,swedishindiepop,pop
0.276,0.103,5,-16.602,0,0.0419,0.992,0.885,0.09,0.147,72.134,3I6nsnbk1v8lHwX4VdvkaK,380147,classicalsaxophonequartet,classical
0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,0d2iYfpKoM0QCKvcLCkBao,173800,lapop,pop
0.573,0.602,5,-5.643,1,0.0357,0.385,0,0.0912,0.684,90.692,6ZsKRsnPsdZvXfqqE6bTPy,198240,pianoblues,blues
0.436,0.819,0,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26,51R5mPcJjOnfv9lKY1u5sW,268333,mathpop,pop
0.734,0.675,2,-5.485,1,0.0916,0.0149,1.43e-6,0.0372,0.687,83.114,7I1fHMDNlHobS8SBUJAUDt,346302,reggaerock,rock
0.545,0.444,1,-9.227,0,0.035,0.123,0,0.1,0.152,137.855,4fsZmI2X3ToXQuk9sNb3J4,214267,icelandicpop,pop
0.567,0.56,6,-5.552,1,0.0326,0.565,0,0.102,0.159,129.747,7hSLEk0h67Q5NO1TfLHgLf,207440,lapop,pop
0.257,0.28,9,-6.796,1,0.0347,0.953,0.411,0.108,0.163,86.465,6DFKxW2TqIiFAWIV4SygeT,313387,classicalguitarquartet,classical
0.649,0.421,5,-8.991,1,0.0273,0.727,0.00432,0.853,0.137,105.567,5XQ99BtUlAccMA2H48TSgy,323560,rockcatala,rock
0.7,0.477,2,-10.649,0,0.0409,0.672,0,0.0599,0.554,118.224,7lTYyo3pDiHnKpw3qSDBa8,245227,frenchfolkpop,pop
0.508,0.259,5,-12.908,1,0.0409,0.866,0.268,0.131,0.56,75.393,2O0gI5BzsS8tlfGCRDJXZV,673760,russianjazz,jazz
0.515,0.933,4,-6.194,0,0.0383,0.00457,0.0205,0.244,0.937,126.259,3TW8VmHx87a5SJpKujazPL,147840,undergroundpowerpop,pop
0.583,0.602,11,-6.364,1,0.0274,0.368,0,0.22,0.388,74.008,36lkJSDyMEZoWTqtRj8Q8q,229240,wrock,rock
0.715,0.499,0,-8.766,1,0.317,0.413,0,0.329,0.277,79.996,1YVxxuzRJKrDzXaXamdwC2,204336,etherpop,pop
0.592,0.586,2,-8.348,0,0.0319,0.332,0.0373,0.0815,0.606,114.937,18zaXeV4STMeWD9sbNwbav,247333,danishindiepop,pop
0.388,0.855,7,-4.083,1,0.0608,0.084,5.37e-4,0.0896,0.242,81.929,4INPLPS1YAddwgdtkdWIhw,275621,christianpop,pop
0.362,0.11,0,-23.152,0,0.0347,0.987,0.889,0.161,0.467,87.789,4h4PNn8e4j6R5cOOeKkx5F,209901,neoclassical,classical
0.276,0.899,0,-4.398,1,0.0909,0.143,0.0232,0.077,0.325,143.488,4RrTlnuSZwWUIsSI3HNy0D,317987,deepchristianrock,rock
0.498,0.87,0,-2.908,1,0.0293,0.0178,5.88e-4,0.0655,0.601,94.97,1vJOfcKh8j21Oqt2dc9rel,247413,swedishindiepop,pop
0.407,0.909,3,-8.713,1,0.0487,1.94e-4,0.0534,0.125,0.426,148.118,0RG4xzTbk49XWXF6tN2o8j,233744,danishindiepop,pop
0.383,0.902,2,-3.452,1,0.0545,0.0659,0.00507,0.379,0.326,89.953,2kUQGOexLl8AFFJxpR8Oyc,263131,indonesianpoppunk,pop
0.698,0.68,8,-6.6,0,0.387,0.0533,0,0.112,0.498,159.934,3uYV60KrPcuTCYMY0J6pBo,260876,albanianhiphop,hiphop
0.379,0.258,0,-13.045,1,0.0267,0.768,0.522,0.116,0.247,148.763,6XoI8bPE7VdS1oHfBgPI7d,251533,portuguesepop,pop
0.471,0.275,5,-11.095,0,0.0386,0.975,1.51e-4,0.0678,0.529,175.047,4oGtTW6RoaK9tMCNT5ZJcY,270893,gothicrock,rock
0.864,0.825,11,-5.782,0,0.0733,0.0633,0,0.0926,0.776,98.006,4J8NOZRQ4L1ZYGCdn7jrvK,200969,finnishhiphop,hiphop
0.653,0.622,10,-6.894,1,0.033,0.0366,0,0.0922,0.49,140.004,1YW0uw9WGGRtIDAjpwtiaX,270698,deepchristianrock,rock
0.0846,0.814,0,-4.856,1,0.0453,0.11,0.354,0.726,0.507,203.461,32tYhSiKGLXzjHdnIez9rd,233947,undergroundpowerpop,pop
0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,1yKu2MhpwzDXXH2tzG6xoa,196093,geekrock,rock
0.274,0.418,9,-7.38,1,0.036,0.579,0,0.11,0.167,35.722,5qKP60QqnGKvlme6u7V5M0,199360,deepbrazilianpop,pop
0.564,0.479,2,-7.157,1,0.0592,0.639,0.00175,0.146,0.492,61.525,2pA9wkbt97AAg1ONefIu40,205854,experimentalhiphop,hiphop
0.374,0.117,7,-16.252,1,0.0375,0.981,0.111,0.137,0.205,64.877,3eAiwiewEqu3VtutKHjgjO,294267,pianoblues,blues
0.394,0.0818,2,-19.655,0,0.0398,0.989,0.883,0.0994,0.307,119.722,0HC8E60uQN5ndWek6cWaOV,398920,classicalsaxophone,classical
0.603,0.69,1,-8.775,0,0.0382,0.826,0.0786,0.366,0.769,83.959,2DrTw96u46ezQHUJCT26zW,234853,contemporaryjazz,jazz
0.24,0.699,4,-8.529,1,0.0338,0.0736,9.53e-5,0.0797,0.752,178.89,4Mp0Vw7hNEu8EdIeiBBzy0,295053,belgianpop,pop
0.566,0.511,6,-8.826,0,0.0614,0.674,3.02e-6,0.221,0.258,123.311,2kkJENGuusOzj1vXN3s0xO,250013,noisepop,pop
0.587,0.58,9,-11.246,0,0.0647,0.462,0.114,0.0782,0.0869,119.961,3xJMp6uOux6mS8QHUoZSYL,212000,swedishindiepop,pop
0.379,0.266,7,-9.792,1,0.0323,0.837,0,0.0983,0.14,103.026,7jVYyduhdu9cOGIISdxgVq,218800,lapop,pop
0.407,0.645,10,-9.069,1,0.0838,0.0332,0.69,0.0542,0.389,90.817,5MDP45GqFlpPiY0uvfakZs,426347,mathpop,pop
0.656,0.616,5,-4.668,1,0.0392,0.17,0,0.219,0.269,98.871,1YLfaRr3QIW1fF3nvDO0gX,179411,channelpop,pop
0.733,0.614,7,-8.448,0,0.0576,0.153,0.178,0.341,0.314,99.012,6FYjFJCPnWDkKu7Fx6W0cv,226867,christianpop,pop
0.509,0.806,4,-6.072,1,0.0589,0.00954,0.00164,0.0545,0.522,89.95,2bLXVvxGLGoSJ0K6s8xCst,193430,icelandicrock,rock
0.676,0.385,0,-15.549,0,0.0624,0.647,2.2e-4,0.356,0.301,109.963,2p3xSq4jMajPF6VkOsGB8o,267747,vaporpop,pop
0.365,0.49,9,-8.94,1,0.0292,0.00253,0.926,0.129,0.0348,91.057,3zzc2rnfbp6lRNticE07af,446400,atmosphericpost-rock,rock
0.614,0.841,0,-4.981,1,0.0631,0.00165,0.827,0.246,0.413,175.109,3VmWsrEdKlcLe19RdGmwb0,224914,regionalmexicanpop,pop
0.426,0.883,9,-7.287,1,0.0413,0.00154,0.0138,0.0756,0.704,174.995,1MkoCFGbhPQIDI5lRdAheQ,276973,canadianrock,rock
0.871,0.783,7,-4.821,1,0.0638,0.125,0,0.331,0.482,140.329,1MrspwUYbAnFHEks5Yc45e,189067,arabichiphop,hiphop
0.571,0.737,9,-6.53,0,0.027,0.0113,4.77e-4,0.3,0.0656,127.975,4Tp4gRuDo1sIMP6gH9LwuH,373373,indiepoptimism,pop
0.442,0.0664,2,-15.41,1,0.0579,0.897,0.199,0.0865,0.04,77.535,0qGiIjJ431LEAUfPCUu3kh,131760,italianpost-rock,rock
0.608,0.474,8,-8.312,1,0.0273,0.855,0.00573,0.141,0.252,118.378,3E3dnHbmTxANxgMqKrf1go,288720,dreampop,pop
0.588,0.656,8,-5.87,1,0.035,0.076,1.75e-5,0.738,0.39,132.834,6X9QPCJeJwdeI4IoKJa30T,243893,lapop,pop
0.694,0.0122,3,-30.793,0,0.07,0.995,0.906,0.105,0.821,122.965,30278LucGCdJ0lctPNOkXp,136613,classicalbaritone,classical
0.489,0.9,7,-3.563,1,0.0488,0.0441,0,0.247,0.611,200.054,3IPkbTA8KkdDXyWtGkfFXa,182693,country,country
0.749,0.284,10,-9.948,0,0.0335,0.564,3.27e-4,0.109,0.271,113.064,0SoiBvOW3O2Ya11zfqFYFz,251877,portuguesepop,pop
0.455,0.646,9,-11.92,1,0.0328,0.0155,0.00283,0.0422,0.672,135.431,5owtIhXEvmWKOIDdAkCEU4,262800,canadianpop,pop
0.721,0.71,5,-3.621,0,0.126,0.334,0,0.0896,0.744,154.532,3FdmMhnwtapxk24RXOnN8C,176973,christianpop,pop
0.371,0.555,4,-9.814,0,0.0323,0.74,0.413,0.159,0.443,162.05,4MYGHR6L8fWDvcbWP4SP0q,277267,swedishindiepop,pop
0.343,0.143,11,-16.163,1,0.0315,0.994,0.705,0.159,0.189,93.681,7ihSIzpisAUvNVIhoRvAIe,296480,historicclassicalperformance,classical
0.379,0.056,5,-23.436,1,0.0659,0.992,0.95,0.0904,0.134,98.06,2287hw4nt1Dilq5qFK0kn1,407755,dreampop,pop
0.596,0.287,9,-12.813,0,0.0375,0.873,0.0139,0.106,0.175,115.462,4hrctnrBpumfXlkFkF7oFm,356333,estonianjazz,jazz
0.504,0.636,4,-9.996,1,0.0272,0.0393,0.863,0.132,0.651,95.018,4xKG58BG7LorpE84jgGKRK,288000,dreampop,pop
0.776,0.452,0,-11.254,1,0.0489,0.082,0.849,0.0906,0.706,108.016,4Cawgpimw6YOYl6AWZU2Ks,177815,vaporpop,pop
0.339,0.75,10,-7.548,0,0.0318,0.0373,0.00368,0.109,0.331,155.131,0aTBFWwxlTKKeIklxzzBrg,272145,mathpop,pop
0.66,0.555,10,-9.603,1,0.0323,0.292,0.291,0.103,0.552,77.019,0j1jHp74sg8OUdGLIEo0Hu,170000,deeplatinjazz,jazz
0.368,0.64,8,-12.526,1,0.0515,0.767,0.901,0.103,0.158,129.565,1uiSbDAtrswwXCwVZ1WSET,185711,irishclassical,classical
0.457,0.81,0,-6.893,1,0.392,0.0422,0,0.481,0.385,163.858,2e59vDxIO6lb7xF6UxxviH,230357,italianundergroundhiphop,hiphop
0.945,0.567,1,-7.092,1,0.126,0.00424,0,0.346,0.497,120.034,7LOJJa3g9dKV5eG8lgpkCc,227730,lgbtq+hiphop,hiphop
0.397,0.6,8,-8.788,0,0.0553,1.89e-4,0.777,0.0618,0.722,98.596,3OsTvk7C9GiL3wRKofhQAB,195360,swedishrockabilly,rock
0.556,0.686,8,-6.904,0,0.0918,0.0437,6.94e-6,0.0949,0.48,169.919,7bHpeiCO1IO6hqEZU1UcL4,265787,reggaerock,rock
0.443,0.436,1,-11.051,0,0.0517,0.545,7.37e-5,0.0911,0.6,160.371,2vV7kL4fFRwnMrgTPVzaJO,292667,venezuelanhiphop,hiphop
0.578,0.665,10,-10.795,1,0.0295,6.23e-5,0.0196,0.0878,0.0818,125.08,6rbBcAwer2gKffUbcCBqzS,210107,mathpop,pop
0.388,0.106,0,-17.777,0,0.0492,0.988,0.903,0.145,0.481,78.687,0sMaL6e5HalyM5p3DHColD,191173,classicaltrumpet,classical
0.667,0.637,10,-12.384,1,0.0334,0.00704,1.38e-5,0.386,0.501,115.826,3PfTQ8UuHzuz2Vf76j6CR0,215653,canadianrock,rock
0.825,0.353,0,-11.294,1,0.0616,0.0245,0,0.0843,0.763,82.057,1uaZqqckutNs04uS7yv5MJ,244573,reggaerock,rock
0.683,0.507,4,-8.836,0,0.0359,7.84e-5,0.0525,0.0752,0.526,125.013,7CoiMc9TpLYuArWjfkI2lc,220667,swedishsynthpop,pop
0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-6,0.0662,0.712,117.513,48td6xvpokdYwvbl3JIiXP,246027,dancerock,rock
0.533,0.444,2,-7.794,1,0.0238,0.522,1.9e-4,0.129,0.319,76.977,03OwtkeHmoMT8JY3kv8WhF,265280,indonesianpop,pop
0.653,0.791,7,-6.892,1,0.0291,0.179,8.79e-5,0.275,0.523,128.023,2fWfDPee8Bde7sjANdasVR,238477,christianpop,pop
0.573,0.804,6,-6.629,1,0.0347,0.135,0.00111,0.117,0.674,140.003,7LBWWQXC7C4SLQ54qyOEDM,196387,dreampop,pop
0.579,0.589,11,-5.794,0,0.031,0.0499,0,0.477,0.507,95.017,0K4igi3ACz930duVUysPc9,195002,christianpop,pop
